name,latitude,longitude
Ahenny,52.415286,-7.39722
Ahascragh,53.3955606,-8.32944
Ahakista,51.60556,-9.63583
Ahafona,52.5068,-9.6587199
Aglish,52.98444,-9.0025
Aglish,52.06889,-7.8275
Aghlem Bridge,54.65667,-8.0191699
Aghleam,54.11761,-10.10114
Aghern,52.0825,-8.15222
Aghaville Cross Roads,51.65889,-9.34333
Aghavas,53.95389,-7.71611000
Aghavannagh,52.91417,-6.41694
Aghatubrid Bridge,51.88111,-10.19639
Aghanvilla,53.2,-7.3166699
Aghancon,53.0322205,-7.78833
Aghamore,53.9,-7.95
Aghamore,53.82611,-8.8184899
Aghagower,53.75,-9.46667
Aghada,51.83917,-8.21222
Aghabullogue,51.93333,-8.8
Aghabog,54.1497205,-7.08944
Aghaboe,52.9188900,-7.5119399
Adrigole,51.69405,-9.72136
Adare,52.56194,-8.79556
Adamstown,52.39417,-6.7169399
Aclare,54.033330,-8.9
Achill,53.93111,-9.915
Abington,52.63556,-8.4147199
Ardlaherty,54.05928,-8.49053
Abbeytown,54.17167,-9.16111
Abbeyside,52.09389,-7.6113899
Abbeyshrule,53.5833300,-7.65
Abbeyleix,52.913309,-7.34456
Abbeylara,53.76667,-7.45
Abbeyfeale,52.38139,-9.3025
Abbeydorney,52.35,-9.68333
Abbey,53.10306,-8.39222
Abbeville,51.96667,-8.58333
Aasleagh,53.616670,-9.66667
Bannow,52.21528,-6.76611
Polduff,52.5666705,-6.2
Ballydane,52.65,-6.25
Castletown,52.722330,-6.18905
Rossaveel,53.2708300,-9.5511100
Lettermullan,53.245,-9.7386100
Ballyconneely,53.4333300,-10.06667
Doonloughan,53.43917,-10.14167
Mullaghglass,53.59639,-9.9275
Kinnadoohy,53.6833300,-9.9
Claddaghduff,53.54444,-10.14167
Cashleen,53.6,-10.03333
Roonah Quay,53.76056,-9.89611
Leckanvy,53.775,-9.6875
Bolinglanna,53.86583,-9.90194
Dooghbeg,53.88,-9.81472
Cushlecka,53.89611,-9.79417
Cashel,53.9583300,-9.96667
Bunacurry,53.975,-9.975
Tullaghanbaun,54.0731300,-9.91783
Dooyork,54.10535,-9.94399
Fallmore,54.0963,-10.10085
Gortmellia,54.233909999999995,-9.85937
Knocknalower,54.24134,-9.82198
Corclogh,54.2545704,-10.04209
Ferrybank,52.8015900,-6.14278
Ballysteen,52.6455606,-8.955
Knockduff,53.28167,-9.46778
Kilcaimin,53.2388900,-8.94167
Aughinish,53.165,-9.07944
Tiduff,52.4149,-9.9293
Tiershanaghan,52.4211,-9.83763
Ballymacquin,52.3694400,-9.81611
Ross Behy,52.05417,-9.9775
Kilkeehagh,52.03583,-10.0227800
Aghnagar Bridge,51.8994400,-10.2486100
Templenoe,51.86667,-9.68333
Gouladane,51.6275,-9.64361
Ballycroneen,51.80833,-8.10833
Lahard,51.79694,-8.16889
Myrtleville,51.7805604,-8.29444
Killeen,51.74722,-8.34028
Ballyfoyle,51.74167,-8.36444
Oysterhaven,51.69167,-8.4430600
Ballynagaul,52.04972,-7.56722
Curragh,51.96222,-7.7175
Kinsalebeg,51.97222,-7.8130600
Portraine,53.4966705,-6.11111
Lidoville,53.5,-6.11667
Loughshinny,53.54917,-6.08278000
Loughbeg,51.82639,-8.31833
Ballymore,51.86222,-8.2544399
East Grove,51.87083,-8.20694
Belgrove,51.86667,-8.2
Ballyvodock,51.89028,-8.21306
Ballinure,51.88889,-8.40417
Flaxfort,51.895,-8.3605600
Clashavodig,51.89222,-8.34083
Horsehead,51.87556,-8.3444399
Rockenham,51.87778,-8.34861
Woodville,51.87472,-8.39056
Liberty Hall,51.8713900,-9.6788899
Rossacoosane,51.88167,-9.6652800
Derreendarragh,51.89333,-9.75056
Gearha,51.9,-9.77972
Killaha,51.85583,-9.61917
Reen,51.87972,-9.64306
Dromanassig Bridge,51.85389,-9.52028
Curranmore,51.86806,-9.53167
Gearha Bridge,51.8880606,-9.77167
Killowen,51.8863900,-9.56167
Sheen Bridge,51.87444,-9.55917
Dromatouk,51.88361,-9.5305600
Glanlough,51.8775,-9.4388899
Slaheny,51.885,-9.45389
Letter,51.89083,-9.48611
Derrylicka,51.91722,-9.76639
Derreeny,51.93667,-9.7894399
Inchinglanna,51.9391700,-9.76361
Crossderry,51.95,-9.68361
Gearhasallagh,51.9413900,-9.69917
Derrylea,51.95194,-9.65417
Carhoomeengar,51.90889,-9.60806
Knockeens,51.9130604,-9.48222
Mangerton,51.9355605,-9.4575
Canrour,51.92694,-9.4375
Aghnanus Bridge,51.95389,-9.3908300
Morley's Bridge,51.92111,-9.38611
Coolvard Bridge,51.89694,-9.44389
Slaheny Bridge,51.89306,-9.44111
Lomanagh,51.88278,-9.4216699
Cummeen,51.8725,-9.40222
Lackabaun,51.88139,-9.31833
Inchec Bridge,51.91056,-9.33917
Maghanlawaun,51.97139,-9.7775
Cockow,51.96278,-9.72
Kill,52.045,-9.71861
Knocknafreaghaun,52.03167,-9.71194
Danesfort,52.04,-9.47444
Owgarrif Bridge,52.01556,-9.45111
Fustane Lower,51.91,-9.5205600
Annagh,52.00889,-9.32611
Tullaha,52.02944,-9.44444
Flesk Bridge,52.0305604,-9.40528
Knockane,52.0297200,-9.35472
Knockanimrish,52.05583,-9.3863899
Kilquane,52.05417,-9.32361
Gortacareen,52.03,-9.29167
Drom,52.04,-9.33194
Gortnagane,52.0425,-9.25528
Raheen,52.05472,-9.24417
Clydagh Bridge,51.98972,-9.29528
Cloonkeen,51.98361,-9.30056
Poulgorm Bridge,51.98056,-9.31139
Cammeenavrick,51.98167,-9.25194
Beheenagh,52.058609999999994,-9.30556
Laune Bridge,52.06194,-9.61333
Lakeview,52.06306,-9.5988899
Mill Bridge,52.06667,-9.53722
Gaddagh Bridge,52.06361,-9.69944
Shannera Lower,52.0588900,-9.7469399
Kilcoolaght,52.075,-9.7658300
Gortnaskarry Bridge,52.07889,-9.69778
Ownagarry Bridge,52.08222,-9.7688899
Mount Rivers,52.08611,-9.7675
Meanus,52.08639,-9.7483300
Reen,52.117786,-9.8
Ballymacprior,52.12167,-9.7725
Hillville,52.11056,-9.7736100
Baunclune,52.08417,-9.6961100
Dromin,52.11333,-9.74333
Corbally,52.11222,-9.72611
Tinnabally Cross Roads,52.13389,-9.77
Kilderry,52.13722,-9.74889
Ballyvirrane,52.12528,-9.7105600
Ballymalis Bridge,52.09972,-9.68028
Gweestin Bridge,52.0944400,-9.69444
Beaufort Bridge,52.075,-9.6294399
Kilclogherane,52.088609,-9.63583
Kibranagh,52.13667,-9.67583
Knocknaman,52.1230605,-9.66944
Leamnaguila,52.1380606,-9.53583
Barry's Glyn,52.125,-9.5230600
Aghacurreen,52.08972,-9.56528
Rockfield Bridge,52.103609,-9.51361
Coolcorcoran Bridge,52.07333,-9.50111
Knockmanagh,52.0794400,-9.43472
Teernaboul,52.07222,-9.45
Inchicorrigane,52.12028,-9.3938899
Raheen,52.08611,-9.37611
Maulykeavane,52.10667,-9.3513899
Lisbabe,52.07861,-9.34694
Scrahanaveal,52.10889,-9.32889
Scrahanfadda,52.12833,-9.31667
Banard,52.08972,-9.29611
Gortnaprocess,52.09722,-9.285
Gullaun,52.10472,-9.2936100
Coom,52.1080605,-9.25944
Glangristeen,52.08972,-9.24611
Lissyconnor,52.10111,-9.22056
White Gate Cross Roads,52.17139,-9.77861
Ardcanaght,52.16389,-9.73889
Glen Ellen,52.14611,-9.70139
Ardywanig,52.14778,-9.66278
Rusheen,52.15833,-9.66028
Keelties,52.1425,-9.63139
Gortormerillagh,52.15167,-9.6
Kilnanare,52.16417,-9.62833
Ballygamboore Upper,52.20028,-9.6713899
Garraun,52.21028,-9.63972
Gortbrack,52.23056,-9.65
Roverville Cross Roads,52.2044400,-9.55528
Maine Bridge,52.19722,-9.57167
Fieries Cross Roads,52.165,-9.6058300
Ballybane,52.15833,-9.57889
Boolacullane,52.15194,-9.55361
Rossanean,52.14889,-9.50639
Curracitty,52.15917,-9.50111
Flesk Bridge,52.1819400,-9.49889
O'Connell Bridge,52.18278,-9.53528
Cliddaun,52.20333,-9.50639
Kilcow,52.2180604,-9.4913899
Flemby,52.2294400,-9.59944
Kilsarkan,52.15083,-9.43056
Knocknaharan,52.14889,-9.4225
Ballahantouragh,52.14611,-9.37556
Carker,52.1555604,-9.3825
Canguillia,52.165286,-9.4152800
Twiss Bridge,52.17333,-9.40444
Rice Bridge,52.17083,-9.37306
Knockrower East,52.15167,-9.35778
Knockeennahone,52.16972,-9.34472
Leaha Bridge,52.18778,-9.35806
Coolnageragh,52.19167,-9.4358300
Gortglass,52.1966700,-9.42361
Fieries,52.20833,-9.4288899
Ballynahallia,52.21889,-9.41667
Fairfield Bridge,52.2225,-9.41
Clountane,52.20361,-9.33056
Glanawaddra,52.20333,-9.30083
Newmarket Cross Roads,52.2005606,-9.32278
Knocknaboul Cross,52.18333,-9.27944
Ballynahulla,52.17389,-9.2627800
Leanevglissane,52.14528,-9.3155600
Curraheen,52.2388900,-9.8025
Mount Saint Annagh,52.242786,-9.7525
Tonevane Cross Roads,52.24722,-9.73333
Lohercannan,52.26667,-9.73056
Frogmore,52.27583,-9.77333
Scrahan,52.29056,-9.78083
Ballyenaghey,52.2775,-9.7372199
Ballymasare,52.29694,-9.7586100
Drehidasillagh,52.30278,-9.80167
Commons West,52.3183306,-9.78528
Ballymacquin Upper,52.36472,-9.82056
Ardrahan,52.353609,-9.7561100
Kilmoyly South,52.36806,-9.77083
Baltovin,52.363609999999994,-9.73361
Ballysheen,52.35833,-9.7105600
Rathscannel,52.36611,-9.68722
Garryhagore,52.36444,-9.64833
Knockbrack,52.33361,-9.63167
Dromcunnig,52.32667,-9.68833
Lackamore,52.331109999999995,-9.6644399
Knockawaddra,52.28972,-9.65583
Glendiff,52.290286,-9.6194399
Muing,52.28167,-9.68083
Ballinorig,52.2725,-9.66194
Belmont,52.26,-9.7080600
Clashlehane Bridge,52.2647200,-9.6747199
Ballybeg Cross Roads,52.2575,-9.62083
Farmer's Bridge,52.24167,-9.6569399
Caherbreagh,52.26028,-9.6586100
Tullig,52.36694,-9.5975
Glanoe,52.3691700,-9.56361
Glanballima,52.35667,-9.60556
Cappagh,52.33583,-9.605
Carrigcannon,52.33278,-9.5025
Maingailaunlush,52.32139,-9.55222
Maghanknockane,52.315,-9.57944
Reanagowan Cross Roads,52.31472,-9.50722
Gortnaleaha,52.27944,-9.6091699
Broughane Cross Roads,52.27917,-9.505
Rathanny,52.26667,-9.5825
Clogher,52.25889,-9.57722
Mweennalaa,52.25667,-9.5397199
Doonimlaghbeg,52.242786,-9.61083
Woodville,52.24194,-9.54306
Knockeen Cross Roads,52.24222,-9.5144399
Cloonagh Bridge,52.24139,-9.46472
Kilcusnaun,52.24028,-9.40028
Glanlarehan,52.24111,-9.38611
Fahaduff,52.2713900,-9.46167
Knockatee,52.24306,-9.34972
Lackbrooder,52.28861,-9.35944
Knockeencreen,52.30639,-9.3530600
Knockafreaghaun,52.3108306,-9.34806
Ballyduff,52.30444,-9.40444
Headley Bridge,52.31944,-9.35944
Talbot's Bridge,52.3183306,-9.3825
Glena Bridge,52.34472,-9.365
Inchinalyra,52.35889,-9.33222
Knockaunbrack,52.3730605,-9.44444
Meennahorna,52.37389,-9.37
Bateman's Bridge,52.35472,-9.34417
Clydagh Bridge,52.32444,-9.26944
Knoppoge,52.30417,-9.29
Reacaslagh,52.27917,-9.28111
Scalp Bridge,52.2744400,-9.2905600
Caherlane,52.34472,-9.3075
Meenkilly,52.34111,-9.2644399
Dromtrasna,52.36417,-9.27861
Knockcoolkeare,52.31,-9.22667
Carriganes,52.198609999999995,-9.2425
Glencollins,52.17333,-9.2238899
Lackanastooka,52.155,-9.2325
Lisheen Bridge,52.12389,-9.22583
Dromresna Bridge,52.3575,-9.2097199
Knockawarriga,52.33722,-9.2241699
Caherlevoy,52.33417,-9.21
Tour Bridge,52.36833,-9.1441699
Toornafulla,52.36486,-9.15185
Ballagh,52.37389,-9.07806
Raheenagh,52.37528,-9.04222
Coolygorman,52.3638900,-8.99611
Cloonmore,52.36472,-8.94333
Accrour Bridge,52.37444,-8.90667
Kells,52.3488900,-8.9
Moanabricka,52.37806,-8.8138899
Balyshalikin,52.34639,-8.63028
Ballingaddy South,52.37944,-8.56139
Kilmihil,52.36889,-8.56667
Ballyvoodane,52.35139,-8.5775
Graigue Cross Roads,52.33778,-8.55361
Gortnaloughra,51.85917,-9.2919399
Lyrenageeha,51.87361,-9.28083
Cahernaeaha,51.8805606,-9.24611
Ballyfinnane Bridge,51.91722,-9.2486100
Bard Inch,51.92556,-9.2516699
Milleeny,51.94056,-9.25417
Colthurst Bridge,51.9580606,-9.19556
Milmorane,51.86111,-9.18944
Derrineanig,51.878609999999995,-9.16806
Derryfineen,51.89694,-9.20556
Gortaveer,51.85861,-9.09806
Murnaghbeg,51.93139,-9.19028
Aghacunna,51.87444,-9.09194
Clonebud,51.87833,-9.0594399
Toon Bridge,51.88194,-9.02444
Dromcarra Bridge,51.85889,-9.0236100
Inchisine,51.86972,-9.02389
Carrigaphooea Bridge,51.91028,-9.0227800
Sullane Bridge,51.91361,-9.0538899
Lissacresig,51.916109,-9.05889
Coolavokig,51.9188900,-9.08583
Scronagare,51.93222,-9.06917
Ardeen,51.93667,-9.0875
Liscarrigane,51.96139,-9.08028
Linnamilla Bridge,51.90194,-9.0025
Toames,51.8658305,-8.98278
Annahatn,51.87778,-9.0
Curragh,51.86806,-8.8733300
Carrigaclodig Cross Roads,51.92222,-8.8972199
Kill,51.9175,-8.94
Mount Massy,51.91639,-8.98444
Ardnacrushy,51.9263900,-9.00917
Bawnmore,51.95667,-8.9611100
Lacknahaghny,51.9625,-8.91028
Carrigthomas,51.965,-8.93667
Moanflugh,51.96778,-8.9825
Shanadungan Cross Roads,51.8658305,-8.8513899
Larehill Cross Roads,51.87917,-8.85806
Rooves Beg,51.88889,-8.8077800
Leary's Cross Roads,51.87778,-8.7980600
Carrahaly,51.8658305,-8.78722
Aglish,51.88694,-8.76417
Classas,51.90056,-8.79306
Farran,51.87444,-8.73778
Aghavrin Cross Roads,51.93222,-8.81139
Luskin's Bridge,51.93639,-8.77
Bedlnamorive,51.93222,-8.85722
Fergus,51.90194,-8.75389
Fergus Cross Roads,51.90417,-8.74111
Athnanangle Bridge,51.95833,-8.7819399
Mount Rivers,51.97,-8.8347199
Crean's Cross Roads,51.97167,-8.7575
Monavanshere,51.96889,-8.70722
Kilclogh,51.96,-8.69
Matehy,51.95278,-8.65722
Berrings,51.93694,-8.69861
Dromgownagh,51.92083,-8.72333
Killeen,51.93444,-8.63
Loughane East,51.95028,-8.61417
Cloghroe,51.92472,-8.64889
Tower Bridge,51.92333,-8.60556
Ballineadig,51.88556,-8.7097199
Farranavarra,51.87278,-8.71972
Knockanemore,51.87583,-8.66667
Grange Hill,51.8638900,-8.64306
Srelane Cross,51.88361,-8.67722
Kilnaglory,51.86861,-8.61556
Ballynora,51.86306,-8.58
Inishcarra Bridge,51.89028,-8.62278
Mackey's Cross,51.90611,-8.54556
Henley's Bridge,51.90889,-8.57806
Ponnd Cross Roads,51.90889,-8.6019399
Killard,51.922786,-8.55444
Gothic Bridge,51.92667,-8.55722
Curraghnalaght Cross Roads,51.9488900,-8.55028
Sluggary Cross Roads,51.97333,-8.55528
Greenfort,51.98278,-8.61306
Kilmona,51.992786,-8.57083
Gurteenastooka,51.98111,-8.57083
Ballyvaloore,51.9983306,-8.62861
Sixmilewater,52.0113900,-8.5638899
Ballyvodane Bridge,51.97917,-8.6875
Fornaght,51.98222,-8.69444
Pluckanes,51.99861,-8.69444
Ahadallane,52.0222200,-8.69972
Ahadallane Cross Roads,52.03,-8.6925
Daly's Cross Roads,52.04222,-8.5655600
Barrack,52.05028,-8.5975
Carrigdeena,52.05944,-8.71444
Barnard Cross Roads,52.00111,-8.73194
Sheskinny Cross,51.977786,-8.83583
Kilmartin Upper,51.99528,-8.7894399
Barrahaurin,52.00444,-8.83
Gowlane South,52.00611,-8.74944
Gowlane North,52.03111,-8.7688899
Beenalaght,52.0288900,-8.74611
Boola,52.03528,-8.73222
Glenaknockane,52.03472,-8.83639
Bweeng,52.04522,-8.72626
Nadanuller Beg,52.05444,-8.85361
Carrigagulla Bridge,51.99528,-8.89056
Finnanfield,52.03556,-8.96139
Glantane,51.99972,-9.06139
Dromascoolane Bridge,52.04444,-9.06056
Adrivale,52.0344400,-9.1105600
Kippagh,52.04139,-9.13417
Toorboney,52.0491700,-9.16583
Inches,52.0794400,-9.17556
Duncannon Bridge,52.08528,-9.19333
Shamrock Bridge,52.08722,-9.1613899
Nohaval Bridge,52.09361,-9.20694
Nohavaldaly,52.09583,-9.18056
Lyredaowen,52.0913900,-9.1616699
Lisnaboy,52.10889,-9.15444
Loumanagh,52.14528,-9.0988899
Charless Bridge,52.09861,-9.09833
Keale Bridge,52.09111,-9.02806
Finnow Bridge,52.07667,-9.07194
Tober,52.06778,-9.12611
Inchileigh Bridge,52.05944,-9.07278
Coolnagillagh,52.06861,-9.02667
Laharan,52.06333,-9.00111
Clashatrake Bridge,52.07306,-8.9969399
Kilcorney,52.081109999999995,-8.97167
Colthurst Bridge,52.10778,-8.98194
Dromahoe,52.1119400,-8.9838899
Redgate,52.10389,-8.90583
Shronebeha,52.11333,-8.91583
Kippagh,52.1213900,-8.95694
Garrane,52.1191700,-8.93
Coolclogh,52.1363900,-8.95694
Knockardrahan,52.14889,-8.9663899
Leader's Bridge,52.13917,-8.89917
Ballymaquirk Bridge,52.13528,-8.87556
Father Murphy's Bridge,52.1116700,-8.88889
Lyre,52.0830606,-8.85778
Esk,52.0625,-8.81028
Laharan Cross Roads,52.08444,-8.7905600
Buggaeen Cross Roads,52.09278,-8.81889
Gortroe,52.11056,-8.7825
Dromcummer More,52.1463900,-8.88083
Roskeen Bridge,52.14139,-8.81222
Kilroe,52.14167,-8.7727800
Athnaleenta,52.0716700,-8.64
Ballysimon Cross Roads,52.08028,-8.7175
Clashmorgan,52.08139,-8.67806
Jordan's Bridge,52.07972,-8.6263899
Knockbrack,52.0930604,-8.55083
Monee Cross Roads,52.09583,-8.58889
Ballinvuskig,52.10194,-8.6019399
Pendy's Cross Roads,52.095,-8.6905600
Drommahane,52.10472,-8.69139
Danesfort,52.09944,-8.72361
Knockansweeny,52.10833,-8.73139
Summer Hill,52.12722,-8.6377800
Avondhu,52.13167,-8.62833
The Castles,52.1344400,-8.6394399
Gortnagross,52.1463900,-8.72083
Torpys Cross Roads,52.18139,-8.55667
Sunnyside,52.1575,-8.6508300
Copsetown Cross Roads,52.18111,-8.69833
Kilmaclenine Cross Roads,52.19528,-8.71972
Dromdowney,52.1744400,-8.72528
Fort William,52.20111,-8.60694
Promore,52.2080606,-8.55611
Cornahinch Cross Roads,52.21111,-8.60389
Turnpike Cross,52.22333,-8.58194
Brough Cross Roads,52.23472,-8.5844399
Boherbay Cross Roads,52.2366700,-8.6311100
Grange,52.21167,-8.6922199
Holy's Cross Roads,52.176109999999994,-8.7727800
Garryduff,52.19083,-8.76972
Ardskeagh,52.20548,-8.75027
Bannagh Cross Roads,52.15417,-8.84639
Castlemagner,52.16648,-8.82708
Subulter,52.18333,-8.81306
Ballynoe,52.2025,-8.85556
Greenhall,52.21333,-8.80333
Garrison,52.2172200,-8.8763899
Barry's Cross Roads,52.23,-8.85528
John's Bridge,52.23639,-8.88722
Allen's Bridge,52.1875,-8.96611
Coolageela Cross Roads,52.20694,-8.90278
Aldworth's Bridge,52.21778,-9.02139
Anne's Bridge,52.20944,-9.0261100
Gortearagh,52.17917,-9.03583
Urraghil,52.16111,-9.11556
Tooreenavuscaun,52.17083,-9.11722
Keel,52.1744400,-9.08278
Bawananee,52.17944,-9.08056
Knockmanagh,52.18667,-9.07222
Meens,52.19389,-9.10083
Doonasleen,52.151109,-9.16361
Rascalstreet,52.1969400,-9.16806
Shanavoher,52.19944,-9.20528
Inchantatane,52.23417,-9.10083
Lismire,52.22694,-8.94556
Castlemacauliffe Long Bridge,52.19167,-9.02778
Bantigeen Cross Roads,52.2538900,-8.60694
Spital,52.25083,-8.65472
Ballyhoura,52.27528,-8.6477800
Bregage Cross Roads,52.242786,-8.7033300
Ballindillanig,52.276109,-8.7175
Ballynageragh,52.28472,-8.715
Tooreen,52.29167,-8.55556
Ardskeagh Cross Roads,52.3338900,-8.6280600
Rathmorgan,52.3405606,-8.65444
Garrane Cross Roads,52.32028,-8.61861
Newtown,52.3075,-8.6575
Castle Wrixon,52.30083,-8.64306
Ballynatrideen,52.31111,-8.70444
Killare,52.33833,-8.7386100
Milltown Cross Roads,52.33167,-8.73306
Laragh,52.355,-8.8330600
Boolard,52.32472,-8.76528
Rath,52.27833,-8.73611
Tarrant's Cross Roads,52.28583,-8.87389
Ballinla,52.29222,-8.85556
Barrack Cross Roads,52.30472,-8.85778
Bowenford Cross Roads,52.3197200,-8.8513899
Raheen Bridge,52.28833,-8.9319399
The Rodney,52.26,-8.92583
Tobernaclougha Cross Roads,52.2519400,-9.02528
Barleyhill,52.24111,-8.9869399
Rowls Allen,52.2919400,-9.03917
Tooreendermot,52.24333,-9.1019399
Glasheenanargid,52.25028,-9.14889
Foiladaun,52.2594400,-9.15944
Cappanagoul,52.2713900,-8.84778
Ballynoe,51.5533305,-8.91222
Donoure,51.55444,-8.95778
Duneen,51.5775,-8.88167
Pallas,51.5922200,-8.9086100
Hayes Cross Roads,51.5905606,-8.94778
Ballyduvane,51.61694,-8.94028
South Ring,51.60611,-8.85361
Ballymacwilliam,51.61222,-8.8558300
Ballymacredmond,51.57778,-8.74944
Lehenagh,51.595285,-8.77528
Ardgehane,51.60333,-8.82972
Sleveen,51.64694,-8.96389
Ballaghhammer Bridge,51.6594400,-8.92944
Letter,51.6538900,-8.94528
Lisselan,51.65444,-8.87389
Croppys Cross Roads,51.6625,-8.86111
Knock,51.68833,-8.95306
Kilmoylerane South,51.685,-8.90139
Ahqunboy,51.69361,-8.89
Clashflugh Cross Roads,51.63528,-8.82667
Fort Prospect,51.63889,-8.83972
Ballinoroher,51.64667,-8.8347199
Spital Bridge,51.635,-8.7761100
Abbeymahon,51.63306,-8.77528
Curranvellikeen Cross Roads,51.68778,-8.845
Maulmane Bridge,51.69194,-8.72194
Cloonderreen,51.66417,-8.74222
Barryareigh Cross Roads,51.67167,-8.71472
Crushnalanmy Cross Roads,51.69556,-8.6647199
Laherne,51.64528,-8.59556
Clashreagh,51.65667,-8.63722
Sea View,51.65083,-8.645
Ballinvronig,51.6825,-8.64889
Oldcourt,51.6705605,-8.57083
Fort Arthur,51.675,-8.57639
Ballyhander,51.69083,-8.60167
Barrel Cross Roads,51.68444,-8.57278
Sally Port,51.69222,-8.49972
Garranelahan Cross Roads,51.70722,-8.85417
The Hatters Cross Roads,51.73222,-8.95389
Pike Cross Roads,51.72472,-8.8625
Scrahane Cross Roads,51.76556,-8.885
Lissarourke,51.78472,-8.92417
Cross Sheelavarra,51.7844400,-8.87444
Killaneer Cross Roads,51.7788900,-8.90417
Farranthomas,51.77667,-8.89306
Parkbane,51.791109,-8.86528
Tanyara Bridge,51.7925,-8.83778
Ballagheloghane Cross Roads,51.76583,-8.81889
Garteen Cross Roads,51.74028,-8.81583
Old Port House,51.79278,-8.78833
Tinker's Cross Roads,51.76,-8.79611
Gallatrim,51.7647200,-8.75417
Castlenalact,51.7863900,-8.74361
Kilbrona Cross Roads,51.75639,-8.74194
Cross Mahon,51.7275,-8.78
Spread's Cross Roads,51.7819400,-8.6652800
Brinny,51.78944,-8.70389
Ballylangley,51.75861,-8.7094399
Barna Cross Roads,51.78861,-8.6408300
Ray Bridge,51.785,-8.61028
Hawthorn Hill,51.77111,-8.615
Skeugh Cross Roads,51.76278,-8.60333
Ballydonaghy Cross Roads,51.7444400,-8.61028
Knoppoge Bridge,51.70639,-8.67778
Ballynamaul Cross Roads,51.76722,-8.56139
Ballymartle,51.77472,-8.52694
Fartha,51.76528,-8.4533300
Eastern Bridge,51.71917,-8.50194
Ballingarry,51.74556,-8.43972
Reagrove,51.735,-8.35556
Kilbeg,51.7633306,-8.3283300
Ballinluska,51.78606,-8.3026600
Moneynacroha Cross Roads,51.79611,-8.9505600
Poulanargid,51.8422200,-8.93528
Currabeha Cross Roads,51.83444,-8.87722
Lissardagh,51.86,-8.88
Ahaunduff Cross Roads,51.85139,-8.79417
Strawhall Cross Roads,51.82472,-8.8077800
Aghnamarroge Cross Roads,51.83639,-8.7483300
Templemartin,51.8216700,-8.77972
Moskeagh Cross Roads,51.81944,-8.78806
Quarry Cross Roads,51.8075,-8.8361100
Mossgrove Cross Roads,51.79861,-8.85167
Black Cross Roads,51.845,-8.70111
Tuough Bridge,51.81306,-8.7102800
Old Chapel Cross Roads,51.80639,-8.69444
Knockburden,51.8616700,-8.6472199
Mylane Cross Roads,51.84972,-8.645
Fort William,51.82472,-8.65611
Warner's Cross Roads,51.83056,-8.5852800
Sraleigh,51.85,-8.58278
Corran Cross Roads,51.82028,-8.60806
Killeady Cross Roads,51.80722,-8.6336100
Halfway,51.80429,-8.5707800
Sligga Bridge,51.801109999999994,-8.49361
Meadstown,51.81139,-8.46306
Fort Cross Roads,51.83528,-8.49333
Bealahareagh Bridge,51.8238900,-8.46278
Balliarea Cross,51.83333,-8.41194
Ravenswood,51.8225,-8.41917
Whitewell,51.85194,-8.16722
Lurrig,51.852786,-8.15222
Ballybranagan,51.81167,-8.14667
Shanahee,51.8180606,-8.13472
Ballymacandrick,51.83056,-8.14333
Ballyandreen,51.8216700,-8.05222
Ballybraher,51.83528,-8.03611
Monagurra,51.84389,-8.0366699
Downdaniel,51.77278,-8.6813899
Dough,51.47278,-9.7688899
Ballyvoye,51.48194,-9.76222
Callaros Eighter,51.4877700,-9.71814
Lissagraffin,51.48361,-9.78306
Ballydivin Cottages,51.50038,-9.7087
Ballybrack,51.49917,-9.61306
Seafort,51.5113900,-9.585
Maulawaddra,51.53861,-9.63722
Caher,51.57139,-9.7438899
Gortnaclasha,51.5775,-9.69861
Gortnakilly,51.61417,-9.69472
Gouladoo,51.62056,-9.68083
Drishane Bridge,51.5913900,-9.58333
Canalough,51.5988900,-10.03583
Caheraphuca,51.6194400,-10.01639
Cummeen,51.66,-10.0686100
Travara Bridge,51.67778,-10.00056
Aughabrack,51.67556,-9.99
Knockoura,51.64667,-9.9811100
Gour Bridge,51.63944,-9.9636100
Knocknaud,51.64333,-9.9519399
Tooreen Beg,51.68611,-9.8475
Kealincha Bridge,51.6891700,-9.9327800
Crumpane,51.69361,-9.94
Bofickil,51.70778,-9.95417
Gortgarriff,51.72528,-9.96889
Barrees,51.720285,-9.9169399
Bunskellig,51.72444,-9.8925
Cappul Bridge,51.746109999999994,-9.9008300
Cleanderry,51.74028,-9.9475
Derreenacush,51.7366700,-9.9738899
Barrakilly,51.74583,-9.8636100
Lackareagh,51.7647200,-9.8941699
Glanmore Bridge,51.72722,-9.7805600
Atadav Bridge,51.75444,-9.77639
Glashananinnaun Bridge,51.75694,-9.855
Bucslikane Bridge,51.81583,-10.15833
Tooreenyduneen,51.82417,-10.04444
Casttercose,51.78861,-10.05194
Coad,51.78556,-10.06278
Glanlough,51.8025,-9.99111
Ardmore,51.8069400,-9.99056
Reenrone,51.80194,-9.98361
Gortdromagh,51.83889,-9.98056
Hollywood,51.82972,-9.8955600
Brackloon,51.85583,-9.84778
Ardea Bridge,51.82667,-9.7425
Coornagillagh,51.838609,-9.74083
Lauragh Bridge,51.776109,-9.7705600
Croanshagh Bridge,51.7630606,-9.78111
Inchintaglin Bridge,51.71333,-9.72
Curragh,51.70194,-9.65222
Trafrask Bridge,51.69417,-9.66194
Trafrask,51.69167,-9.67056
Roosk,51.6825,-9.65194
Derrylough,51.68972,-9.63889
